URL;favicon_redirection;request_url_cross_site;iframe;submitting_information_to_email;url_of_anchor_cross_site;number_of_images;security_WOT_status;links_in_tags;ip_address_in_domain;long_url_character;prefix_suffix_in_domain;number_of_subdomain;https_lookup;registration_url_in_WHOIS;domain_registration_length;age_of_domain;result
https://dna-olme.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.typeform.com/?utm_source=typeform.com&utm_medium=typeform&utm_content=typeform-incorrectURL&utm_campaign=no-uid;on site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://www.huawei.com/mx/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;> 1 tahun;> 5 bulan;phishing
http://www.apple.com.br-inc.co/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.moteefe.com/BROWN1?color=oxford-navy&product=unisex-hoodie;cross site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://elsapeterson.gq;cross site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://001video.com/products_new55q/index.php?azd=ZGVhbkB4b2NvbGF0bC5jb20message-id:;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.tokopedia.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://shopee.co.id/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.bukalapak.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.lazada.co.id/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://blibli.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.jd.id/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.bhinneka.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://loasp-eb772.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://ernest-mode.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.sociolla.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.ralali.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.blanja.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.zalora.co.id/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://aliexpress.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;>= 17% dan <= 81%;tidak memiliki;panjang;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.jakartanotebook.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://yon-rotena.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://jghjghhg545z.weebly.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;2;tidak memiliki;tidak terdaftar;> 1 tahun;<= 5 bulan;phishing
http://www.amazon.co.jp.webhost2.ddnsfree.com/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://club-fox.ru/img/www.loginalibaba.com/alibaba/alibaba/login.alibaba.com.php?email=xxx@yyy.aaue.dk;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;< 17%;tidak memiliki;panjang;menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://mms-sms-x.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://www.courgeon-immobilier.fr/;cross site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://remboursement-web.fr/d/;on site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://nocturnalarchitecture.com/alibaba/Login.htm;on site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://elevenia.co.id/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;nonphishing
https://www.ilotte.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.laku6.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.sophieparis.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.jakmall.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.plazakamera.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.mapemall.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
http://www.bimatamagroup.com/tmp/alibaba/;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://osiris.instanthosting.com.au/~redfin/terms/Server_Script/ebax/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://vocaleproidorange.web.app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.onlinecreditcenter6.com/eSecurity/Login/login.action?clientId=amazon&accountType=plcc&langId=en;cross site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://al-amaleka.com/classes/_notes/Godly/Alibaba.com/Login.htm;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://aliwirewire.com/inzali/Alibaba.com/Login.htm;cross site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://wudustore.com/web/chase/chaseind.php?cmd=login_submit&id=2155c661def3f3078d0dd7352ffc15fb2155c661def3f3078d0dd7352ffc15fb&session=2155c661def3f3078d0dd7352ffc15fb2155c661def3f3078d0dd7352ffc15fb;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://wudustore.com/web/chase/chaseind.php?cmd=login_submit&id=d405f6b82ba137638ae70b565a422afdd405f6b82ba137638ae70b565a422afd&session=d405f6b82ba137638ae70b565a422afdd405f6b82ba137638ae70b565a422afd;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://wudustore.com/web/chase/chaseind.php?cmd=login_submit&id=2155c661def3f3078d0dd7352ffc15fb2155c661def3f3078d0dd7352ffc15fb&session=2155c661def3f3078d0dd7352ffc15fb2155c661def3f3078d0dd7352ffc15fb;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://wudustore.com/web/chase/chaseind.php?cmd=login_submit&id=f0a702111fc71ae00619814b18fd2a5ef0a702111fc71ae00619814b18fd2a5e&session=f0a702111fc71ae00619814b18fd2a5ef0a702111fc71ae00619814b18fd2a5e;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://wudustore.com/web/chase/;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://wudustore.com/web/chase/update.profile.php?cmd=login_submit;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://wudustore.com/web/chase/update.profile.php;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://wudustore.com/web/chase/update.profile.php?cmd=login_submit&id=9f142178f6131bae689c9173900062b59f142178f6131bae689c9173900062b5&session=9f142178f6131bae689c9173900062b59f142178f6131bae689c9173900062b5;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://gadgets4use.com/shop-2/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://lotusvisa.com.au/wp-includes/images/smilies/alibaba/alibaba/login.alibaba.com.php;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;panjang;tidak menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://thuvienbachmai.vn/amazon.co.uk.Methodservicesap_signin_detailsencodingUTF8ignoreXOvFLsxWlBBx112AuthStatePaymentMethodUpdate.html;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://gotdy.com/logs/Alibaba.com/Login.htm?tracelog=notificationtips2016310&to=jim@thejimburkefamily.com&biz_type=&crm_mtn_tracelog_template=200413050&crm_mtn_tracelog_task_id=a370715a-08c1-4f44-a701-9df87dab1ac4&crm_mtn_tracelog_from_sys=service_feedback&crm_mtn_tracelog_log_id=17975007852;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://www.cazanele-dunarii.ro/wp-content/themes/twentyfifteen/inc/Login.htm?_raxc=61cuel4bq8cad;cross site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://jewelryaholic.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://www.lotusvisa.com.au/wp-includes/images/smilies/alibaba/alibaba/login.alibaba.com.php;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;panjang;tidak menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://materiel-agricole-pellenc.com/translations/en/2013057_exception.htm;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;>= 10 dan <= 20;tidak aman;< 17%;tidak memiliki;menengah;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://vannalux.kz/115-dushevye-nabory;on site;< 22%;menggunakan;menggunakan fungsi mailto;> 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://www.tamarises.com/;cross site;< 22%;tidak menggunakan;menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://canopy4u.com.au/pkginfo/themes/34.237.113.1132108/sucursalpersonas.transaccionesbancolombia.com/mua/index.html;cross site;< 22%;menggunakan;menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.sicilshop.com/prodottitipici/it/;on site;< 22%;menggunakan;menggunakan fungsi mailto;> 67%;> 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://mintandchopsticks.com/wp-includes/images/media/Your/Apple/ID/verification/customer/secure/center;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://www.etsy.com;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;> 1 tahun;> 5 bulan;phishing
http://gotdy.com/logs/Alibaba.com/Login.htm?tracelog=notificationtips2016310/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;> 1 tahun;> 5 bulan;phishing
http://nmosina.ru/alibaba/ALIBABA/11f8ee2adb3feb3fb57bebe83d03e168/page1.html;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://nmosina.ru/alibaba/ALIBABA/11f8ee2adb3feb3fb57bebe83d03e168/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://nmosina.ru/alibaba/ALIBABA/9ab877e8df0b6e043eab0b5266796a69/page1.html;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://nmosina.ru/alibaba/ALIBABA/9ab877e8df0b6e043eab0b5266796a69;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://www.nmosina.ru/alibaba/ALIBABA/89b43fb1ee59109c36ecd0929cec07ae/page1.html;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://www.nmosina.ru/alibaba/ALIBABA/89b43fb1ee59109c36ecd0929cec07ae;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://www.donnarogersimagery.com/wp-includes/pomo/login.alibaba.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://ozelisabetim.com/wp-content/themes/twentytwelve/css/a/Alibaba.com/Alibaba.com/Login.htm;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://www.apple.com.fmi-et.us/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://amazon.de.p122421.com/login/1574118096/;cross site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://www.tutorley.com/ali/Alibaba.co.uk/168162d6e52f1e2184173f353871873b/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;< 17%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
http://www.apple.com.es.view-now.info/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://apple.com.es.view-now.info/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://travel-market.com.ua/;cross site;< 22%;menggunakan;menggunakan fungsi mailto;>= 31% dan <= 67%;< 10;tidak aman;< 17%;tidak memiliki;pendek;menggunakan;2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://icloud.com.apple-eu.support/find_location;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;> 81%;tidak memiliki;pendek;menggunakan;> 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://profiling.koha.collecto.ca/;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;> 2;tidak memiliki;tidak terdaftar;> 1 tahun;<= 5 bulan;phishing
https://www.villavillanola.com/artists/clues/;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
